0,1.2574212252013384,22.053402057027817
1,81.22471255884992,28.11846059712899
2,51.45438198732349,5.982379320045405
3,14.231021141892464,24.899695827435064
4,51.76155749879773,94.86808581177736
5,98.26878290830686,43.863697308757565
6,87.76043256653068,74.61434624388178
7,40.05576373235975,65.2278278874285
8,58.740072375086825,87.17711530320638
9,4.4180061402791075,92.61306435856119
10,98.71495667816687,75.01005337223012
11,69.39749362297827,19.19758353707115
12,92.72790351014808,89.05382724526346
13,88.09788213635953,13.595485794210116
14,73.59190856284022,8.94091843900986
15,82.82007070123902,69.0461029350462
16,36.925235856935736,99.74252597671715
17,13.086254731042668,47.66811623095811
18,27.4798991634558,74.42570956101387
19,6.32167208520239,91.22449130166657
20,80.68390236151903,89.63432219134354
21,32.46646406705387,83.51911350751266
22,99.13081220424891,20.25257709309066
23,11.51041901983949,58.20205042080645
